name,page_url,icon_url,attribute_icon_url,power,energy,category,attribute,effect,learned_by_pets,filters,source,detail_error
防御反击,https://wiki.biligame.com/rocom/%E9%98%B2%E5%BE%A1%E5%8F%8D%E5%87%BB,https://patchwiki.biligame.com/images/rocom/f/f5/6pfifhowdh1jivtm46u8es64gea7f55.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,防御,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
回旋踢,https://wiki.biligame.com/rocom/%E5%9B%9E%E6%97%8B%E8%B8%A2,https://patchwiki.biligame.com/images/rocom/1/10/a0zf07x04zih1ca4as397luco2lymov.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
啄击,https://wiki.biligame.com/rocom/%E5%95%84%E5%87%BB,https://patchwiki.biligame.com/images/rocom/b/bd/g0fcad3wb5mxtj0vt2doubjj6v3135b.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
扇风,https://wiki.biligame.com/rocom/%E6%89%87%E9%A3%8E,https://patchwiki.biligame.com/images/rocom/8/80/0m6ofmcrer95uhmrczv0nskn9nthgnf.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
翼击,https://wiki.biligame.com/rocom/%E7%BF%BC%E5%87%BB,https://patchwiki.biligame.com/images/rocom/1/1d/okd5xec8mva1d3lbupew2n9gicodbpw.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,魔攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
疾风刺,https://wiki.biligame.com/rocom/%E7%96%BE%E9%A3%8E%E5%88%BA,https://patchwiki.biligame.com/images/rocom/1/19/0actn5yz7snjn9e2fb835079o4lq6zr.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
龙卷风,https://wiki.biligame.com/rocom/%E9%BE%99%E5%8D%B7%E9%A3%8E,https://patchwiki.biligame.com/images/rocom/6/6c/q781msy31va5jzztv61tewawymgdkjk.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
乘风,https://wiki.biligame.com/rocom/%E4%B9%98%E9%A3%8E,https://patchwiki.biligame.com/images/rocom/e/ef/lo33zb04angjh2f56zlmf69jdd9zjiq.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
风起,https://wiki.biligame.com/rocom/%E9%A3%8E%E8%B5%B7,https://patchwiki.biligame.com/images/rocom/7/71/5vfcehb6gqs9q2b1u6ek86m25nt6dbg.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
暴风眼,https://wiki.biligame.com/rocom/%E6%9A%B4%E9%A3%8E%E7%9C%BC,https://patchwiki.biligame.com/images/rocom/6/63/oojz6b4ebxevw7hnagrsfo8siuheo1w.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
风墙,https://wiki.biligame.com/rocom/%E9%A3%8E%E5%A2%99,https://patchwiki.biligame.com/images/rocom/5/5b/lyawadaxu1x5q0r6cww2yvvr0hj8vo0.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,防御,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鸣叫,https://wiki.biligame.com/rocom/%E9%B8%A3%E5%8F%AB,https://patchwiki.biligame.com/images/rocom/9/96/781gwlahoya0iw5jloeshh9th4oba0f.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,魔攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鹰爪,https://wiki.biligame.com/rocom/%E9%B9%B0%E7%88%AA,https://patchwiki.biligame.com/images/rocom/d/db/jf8qq59kymcpz04j76sesksqyl56x4p.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
羽刃,https://wiki.biligame.com/rocom/%E7%BE%BD%E5%88%83,https://patchwiki.biligame.com/images/rocom/e/e2/mqvhvuc5mlppbw4ie2at5ze032lw4w4.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
风矢,https://wiki.biligame.com/rocom/%E9%A3%8E%E7%9F%A2,https://patchwiki.biligame.com/images/rocom/c/c3/7iz29rl060fj8iera2jn7ewzek4jnsg.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
回旋风暴,https://wiki.biligame.com/rocom/%E5%9B%9E%E6%97%8B%E9%A3%8E%E6%9A%B4,https://patchwiki.biligame.com/images/rocom/d/db/p4djvzln7zn484hkagiu39n4xye9qd1.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,魔攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
俯冲猛击,https://wiki.biligame.com/rocom/%E4%BF%AF%E5%86%B2%E7%8C%9B%E5%87%BB,https://patchwiki.biligame.com/images/rocom/4/4a/riw0yk92tufbtb1juj7yx37w26e7hyi.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
闪击,https://wiki.biligame.com/rocom/%E9%97%AA%E5%87%BB,https://patchwiki.biligame.com/images/rocom/4/4c/binjmgszc1nxpz6lrk32fa24qz85shq.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,物攻,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
飞羽,https://wiki.biligame.com/rocom/%E9%A3%9E%E7%BE%BD,https://patchwiki.biligame.com/images/rocom/6/65/cks1i3t5816ioypc2crzqunfgd1k2ep.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
风隐,https://wiki.biligame.com/rocom/%E9%A3%8E%E9%9A%90,https://patchwiki.biligame.com/images/rocom/6/65/exf03aibu58k7tbo6ouyng0m0wfc4jk.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
羽化加速,https://wiki.biligame.com/rocom/%E7%BE%BD%E5%8C%96%E5%8A%A0%E9%80%9F,https://patchwiki.biligame.com/images/rocom/a/ad/fk5yguh4nd5a72stw5u7fvbeaat2r7c.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
羽翼庇护,https://wiki.biligame.com/rocom/%E7%BE%BD%E7%BF%BC%E5%BA%87%E6%8A%A4,https://patchwiki.biligame.com/images/rocom/4/40/phpqa2livh4tj8d8zo5x06uhyz5krei.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,防御,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
疾风连袭,https://wiki.biligame.com/rocom/%E7%96%BE%E9%A3%8E%E8%BF%9E%E8%A2%AD,https://patchwiki.biligame.com/images/rocom/f/f0/0gm2kgx142o13bvipws7zk7dkp31ywu.png,https://patchwiki.biligame.com/images/rocom/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png,0,,状态,翼,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""翼""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
飞吻,https://wiki.biligame.com/rocom/%E9%A3%9E%E5%90%BB,https://patchwiki.biligame.com/images/rocom/a/a4/bxfub9yaclosccnj6e4bbd7xn01844b.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,魔攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
超级糖果,https://wiki.biligame.com/rocom/%E8%B6%85%E7%BA%A7%E7%B3%96%E6%9E%9C,https://patchwiki.biligame.com/images/rocom/2/21/jrepg4u6b4cr9pevtzxj23mcrzxaw45.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
砂糖弹球,https://wiki.biligame.com/rocom/%E7%A0%82%E7%B3%96%E5%BC%B9%E7%90%83,https://patchwiki.biligame.com/images/rocom/f/f3/smcrmc20kfg00i0vgvw6ap2958yan3u.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
生日蛋糕,https://wiki.biligame.com/rocom/%E7%94%9F%E6%97%A5%E8%9B%8B%E7%B3%95,https://patchwiki.biligame.com/images/rocom/4/45/hq1ujgraj5z87eqb7t9c0wq7tn1ls9e.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
示弱,https://wiki.biligame.com/rocom/%E7%A4%BA%E5%BC%B1,https://patchwiki.biligame.com/images/rocom/a/ad/jis8f4zsbn0qv0h6yh8jsa7bmpeu5jq.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
赤子之心,https://wiki.biligame.com/rocom/%E8%B5%A4%E5%AD%90%E4%B9%8B%E5%BF%83,https://patchwiki.biligame.com/images/rocom/7/7a/62or07hohoa0wmxl7pt5xdyrjrssm0c.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
反弹,https://wiki.biligame.com/rocom/%E5%8F%8D%E5%BC%B9,https://patchwiki.biligame.com/images/rocom/5/52/9ieet1w3ykdp5q46ks5xlsxm0spb5ri.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
甜心续航,https://wiki.biligame.com/rocom/%E7%94%9C%E5%BF%83%E7%BB%AD%E8%88%AA,https://patchwiki.biligame.com/images/rocom/a/a4/9c0vpmic56t9ybatxl4oe0r0tsg6tjc.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
破罐破摔,https://wiki.biligame.com/rocom/%E7%A0%B4%E7%BD%90%E7%A0%B4%E6%91%94,https://patchwiki.biligame.com/images/rocom/1/1b/62or07hohoa0wmxl7pt5xdyrjrssm0c.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,魔攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鞭打,https://wiki.biligame.com/rocom/%E9%9E%AD%E6%89%93,https://patchwiki.biligame.com/images/rocom/9/96/dp2oh82g4a2ts2dam4n37gzg1xn9610.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
魅惑,https://wiki.biligame.com/rocom/%E9%AD%85%E6%83%91,https://patchwiki.biligame.com/images/rocom/d/d5/mlwztkwvmbm1rmlvxdh8dzkntzh56ak.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,魔攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
碰爪,https://wiki.biligame.com/rocom/%E7%A2%B0%E7%88%AA,https://patchwiki.biligame.com/images/rocom/f/f4/hx2rbwxyily0i952822qvg4zxihxiqq.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
撒娇,https://wiki.biligame.com/rocom/%E6%92%92%E5%A8%87,https://patchwiki.biligame.com/images/rocom/b/b7/at6iabiam5r92rl8uh3oh2l7k5bj7z5.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,魔攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
爆米花爆破,https://wiki.biligame.com/rocom/%E7%88%86%E7%B1%B3%E8%8A%B1%E7%88%86%E7%A0%B4,https://patchwiki.biligame.com/images/rocom/c/cb/4y9wxsxggmd4vlfrv6kwgg9r87bb6zj.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
击鼓传花,https://wiki.biligame.com/rocom/%E5%87%BB%E9%BC%93%E4%BC%A0%E8%8A%B1,https://patchwiki.biligame.com/images/rocom/7/71/01817gza1grul2yakecwazxnxv8r4wh.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
月光合奏,https://wiki.biligame.com/rocom/%E6%9C%88%E5%85%89%E5%90%88%E5%A5%8F,https://patchwiki.biligame.com/images/rocom/c/c3/srs75mw5mf0qtr940dysllmwz0j9i0t.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,物攻,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
捧杀,https://wiki.biligame.com/rocom/%E6%8D%A7%E6%9D%80,https://patchwiki.biligame.com/images/rocom/c/ca/2z7h1rifmiyqorasw47hbtohsehwyrd.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,防御,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鬼火,https://wiki.biligame.com/rocom/%E9%AC%BC%E7%81%AB,https://patchwiki.biligame.com/images/rocom/2/2e/mb458tr0rfhbi1c8y3a6ym3drz194s2.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
惊吓盒子,https://wiki.biligame.com/rocom/%E6%83%8A%E5%90%93%E7%9B%92%E5%AD%90,https://patchwiki.biligame.com/images/rocom/2/25/3d0nowr8e961qt4ueveq5qdt9uw8kyd.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,物攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
背袭,https://wiki.biligame.com/rocom/%E8%83%8C%E8%A2%AD,https://patchwiki.biligame.com/images/rocom/6/68/2ymekdfwkr05xsp3rm7ux0wk0gkm7sj.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
坟场搏击,https://wiki.biligame.com/rocom/%E5%9D%9F%E5%9C%BA%E6%90%8F%E5%87%BB,https://patchwiki.biligame.com/images/rocom/6/61/0zxdwokozivnh81y47ewqoai2vzes5s.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,物攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
恶作剧,https://wiki.biligame.com/rocom/%E6%81%B6%E4%BD%9C%E5%89%A7,https://patchwiki.biligame.com/images/rocom/7/77/is1urbdqcf48h77lz36dby5obsrmigr.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,状态,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
降灵,https://wiki.biligame.com/rocom/%E9%99%8D%E7%81%B5,https://patchwiki.biligame.com/images/rocom/9/96/is1urbdqcf48h77lz36dby5obsrmigr.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,状态,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
报复,https://wiki.biligame.com/rocom/%E6%8A%A5%E5%A4%8D,https://patchwiki.biligame.com/images/rocom/d/d7/1lm7h37a6yd8y3e78wc1sokzc84mm4o.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,防御,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
恐吓,https://wiki.biligame.com/rocom/%E6%81%90%E5%90%93,https://patchwiki.biligame.com/images/rocom/0/04/bzqvobak5yee2cgivlt3q10770uobx2.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
幽灵爆发,https://wiki.biligame.com/rocom/%E5%B9%BD%E7%81%B5%E7%88%86%E5%8F%91,https://patchwiki.biligame.com/images/rocom/1/11/tuv2l9zvxw4dmz9alw3rrrpxa76968q.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
诡刺,https://wiki.biligame.com/rocom/%E8%AF%A1%E5%88%BA,https://patchwiki.biligame.com/images/rocom/a/ad/ng3aorrsgcrkx3eouobrmi1cptqytyl.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,物攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
幻象,https://wiki.biligame.com/rocom/%E5%B9%BB%E8%B1%A1,https://patchwiki.biligame.com/images/rocom/e/ef/27ozep57kqrnpfwddf9n1jizqz4flzh.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,物攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
午夜噪音,https://wiki.biligame.com/rocom/%E5%8D%88%E5%A4%9C%E5%99%AA%E9%9F%B3,https://patchwiki.biligame.com/images/rocom/1/13/6jr0ohiv80bygnl5wjs0tths98b6yaq.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
灵媒,https://wiki.biligame.com/rocom/%E7%81%B5%E5%AA%92,https://patchwiki.biligame.com/images/rocom/0/08/4epob8f12qj5nepa4unoidkj6ul85ae.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
